linguistics,has_prefix_with_root,linguist
forgive,has_affix,for
forgive,has_affix,give
forsake,has_prefix,for
forsake,has_prefix_with_root,sake
given,has_prefix_with_root,give
frozen,has_prefix_with_root,freeze
forget,has_prefix,for
forget,has_prefix_with_root,get
hidden,has_suffix,en
grown,has_prefix_with_root,grow
sandbox,compound_of,sand
sandbox,compound_of,box
input,has_prefix,in
input,has_prefix_with_root,put
inset,has_prefix,in
inset,has_prefix_with_root,set
drunken,has_affix,drink
drunken,has_affix,en
imply,doublet_with,employ
imply,doublet_with,implicate
interbreed,has_prefix,inter
interbreed,has_prefix_with_root,breed
interweave,has_prefix,inter
interweave,has_prefix_with_root,weave
kneel,has_prefix_with_root,knee
horseshit,compound_of,horse
horseshit,compound_of,shit
polygamy,has_affix,poly
known,has_prefix_with_root,know
pigeon,derived_from,business
lightning,has_affix,lighten
learned,has_affix,learn
lost,has_prefix_with_root,lose
mislay,has_prefix_with_root,lay
misread,has_prefix_with_root,read
misspell,has_prefix_with_root,spell
mislead,has_prefix_with_root,lead
reading,has_prefix_with_root,read
mistaken,has_prefix_with_root,mistake
misunderstand,has_prefix_with_root,understand
handiwork,compound_of,hand
handiwork,compound_of,work
mistake,has_prefix_with_root,take
writing,has_prefix_with_root,write
writing,has_affix,write
hogwash,has_affix,hog
hogwash,has_affix,wash
contraction,has_prefix_with_root,contract
contraction,has_suffix,ion
tomorrow,has_prefix,to
tomorrow,has_prefix_with_root,morrow
rod,cognate_of,rid
wine,doublet_with,vine
morphology,has_confix,morpho
canal,doublet_with,channel
reactor,has_prefix_with_root,react
reactor,has_suffix,or
legal,doublet_with,loyal
intermarriage,has_prefix,inter
